"NBa7we src","d4r55","RfnDt","eaLgGf src","hCCjke src","hCCjke src 2","hCCjke src 3","hCCjke src 4","hCCjke src 5","rsqaWe","W8gobe","wiI7pd","RfDO5c","RfDO5c 2","RfDO5c 3","RfDO5c 4","RfDO5c 5","RfDO5c 6","RfDO5c 7","RfDO5c 8","RfDO5c 9","RfDO5c 10","RfDO5c 11","RfDO5c 12","dSlJg src","znYl0","dSlJg src 2","znYl0 2","w8nwRe"
"https://lh3.googleusercontent.com/a-/ALV-UjUlgWKQ6R3qrGYX8VN2OmXn18WhHYI824v6I_Y26XdcKug=w36-h36-p-rp-mo-ba4-br100","Sav Ernvla","Local Guide · 64 ulasan · 18 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","3 bulan lalu","","Sambal nya🤌🏽🤌🏽🤌🏽🤌🏽 bebek nya 🤌🏽🤌🏽🤌🏽🤌🏽","5","4","","4","","","","Makanan:","","Layanan:","","Suasana:","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Suka","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjVC_2CORycytwtw_1xesQaeDGHj-sw3aej6KeQBN3P8kZc=w36-h36-p-rp-mo-br100","Rismiyanto rismie","20 ulasan · 40 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","3 bulan lalu","","Sejak pertama kali buka di lokasi lama,rasanya tetap juara","5","5","","5","","","","Makanan:","","Layanan:","","Suasana:","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Suka","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjXO1qETBvvQS3ietHlbj2FEKuE0mhaCf9X5GYEHudyDL34=w36-h36-p-rp-mo-ba4-br100","Cecep S. M. Al Mubarok","Local Guide · 71 ulasan · 69 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","3 bulan lalu","","Oke","4","4","","3","","","","Makanan:","","Layanan:","","Suasana:","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Suka","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjUUv9fXVUA23Oc762AAmwpxWwoxQGSAq3cGjXcvWfX6Dyg=w36-h36-p-rp-mo-ba6-br100","Daffa Arkan Pratama 744","Local Guide · 235 ulasan · 3.018 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","3 bulan lalu","","Kuliner khas Bangkalan...
Bebek Sinjay Bangkalan Madura.","Layanan","Makan di tempat","Jenis makanan","Sarapan","Tarif per orang","Rp 25.000–50.000","5","Makanan:","5","Layanan:","5","Suasana:","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Suka","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjUQgSJE6nwC3emqMSG2qtHBPljUVUp03KnccM1YnAvOCg=w36-h36-p-rp-mo-br100","Rifqi Syach Putra","1 ulasan","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","3 bulan lalu","","Joss","5","5","","5","","","","Makanan:","","Layanan:","","Suasana:","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Suka","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjVo2XS0Nmj3RurRr8aKdvMLoOw1tJKT1u3JmPyKRVIFD3c=w36-h36-p-rp-mo-ba5-br100","steve saldy","Local Guide · 144 ulasan · 239 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","3 bulan lalu","","kalo ke suramadu ga afdol kalo ga singgah dan merasakan bebek sinjay ala madura ini.
sistem pelayanannya lumayan efektif dengan kita bayar dulu trus ngantri ambil pesanan dan setelahnya cari meja.
tempatnya luas dan punya ambience yg hangat.
fasilitasnya lengkap dari tempat parkir yang luas, toilet dan kamar mandi sampe musholah tersedia disini.","Layanan","Makan di tempat","Jenis makanan","Makan siang","Tarif per orang","Rp 25.000–50.000","5","Makanan:","5","Layanan:","5","Suasana:","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Suka","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjVi2kZ2_vEgKv68KGGOF9zLgNDLCJXnrjD7F1fOBPU12Jo=w36-h36-p-rp-mo-ba4-br100","sandhi pamungkas","Local Guide · 20 ulasan · 234 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","3 bulan lalu","","Makanan enak... Sama sih kayak cab.bandung
Tp pelayanan ny kurang... Terkesan cuek... Harap di tingkatkan lagi 🙏","5","2","","5","","","","Makanan:","","Layanan:","","Suasana:","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Suka","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Bagikan",""
"https://lh3.googleusercontent.com/a/ACg8ocI43kDeoyc6Av4YpdmUrIN1vTrzFGfj36OV2j2mhPNqisk=w36-h36-p-rp-mo-ba4-br100","Bagus Pekik","Local Guide · 195 ulasan · 254 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","3 bulan lalu","","nyobain bebek yg terkenal, sambel nya Ok","5","3","","3","","","","Makanan:","","Layanan:","","Suasana:","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Suka","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjWggUPd6xZROCxA2df5qdmOglY4YHDsKeZZAip_ZVEXJGOp=w36-h36-p-rp-mo-ba6-br100","Sarita Tan","Local Guide · 181 ulasan · 1.832 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","3 bulan lalu","","Ini adalah restoran bebek paling enak di daerah ini. Anda harus menyeberangi jembatan untuk makan.

melangkah
- pesan makanan dan bayar
- Toko akan memberi Anda slip pesanan.
- Anda harus bertarung satu sama lain untuk mengirimkan antrian. kepada koki yang menerima pesanan
- Saat makananmu datang harus buru-buru mengambilnya dari dapur jika tidak, Anda mungkin akan kehilangannya.
- Minuman termasuk teh, air manis, air
- 1 piring nasi bebek termasuk 1 minuman, harga 32.000,-","Layanan","Makan di tempat","Jenis makanan","Makan malam","Tarif per orang","Rp 25.000–50.000","5","Makanan:","4","Layanan:","5","Suasana:","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Suka","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjW8sXZr5r0JKu3kjQzChA4g05o_TBYXzNZfSToBlD232aI=w36-h36-p-rp-mo-ba3-br100","Idha Arnisya","Local Guide · 15 ulasan · 21 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","3 bulan lalu","","Pelayanan cepat tapi kalo makan di tempat ambil dan bawa sendiri makanan dan minumannya ke meja masing masing. Tempatnya luas dan nyaman. Ada yang meja biasa, ada juga yang saungnya. Masakannya juga enak. Kalo hari libur ngantri pesanannya panjang bgt. Tempat parkir luas, ada mushola besar setelah pintu masuknya. Toiletnya lumayan banyak dan bersih","5","5","","5","","","","Makanan:","","Layanan:","","Suasana:","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Suka","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Bagikan",""
"https://lh3.googleusercontent.com/a/ACg8ocIjEvyAFe2JizjkkjLsIKcFTbZKDoM6iTvXbabyjLMe=w36-h36-p-rp-mo-ba3-br100","Leo aaking05","Local Guide · 38 ulasan · 4 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","3 bulan lalu","","Uueenaaaakkkk aku tidak yakin harus berbuat apa","Layanan","Makan di tempat","5","5","","5","","Makanan:","","Layanan:","","Suasana:","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Suka","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjV873NYNcLAYppGxyJKpvUO3B1anHpP2dPYlLLxZ9pKijg=w36-h36-p-rp-mo-ba4-br100","Akangallan Tandiono2017","Local Guide · 81 ulasan · 210 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","3 bulan lalu","","","","","","","","Layanan","Makan di tempat…","","","","","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Suka","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Bagikan","Lainnya"
"https://lh3.googleusercontent.com/a/ACg8ocLFNZ-8eFVU-U7YQR4sGxKgZhkJcg1dRr2MsgVmZdQd=w36-h36-p-rp-mo-br100","Tony Rosya","7 ulasan","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","3 bulan lalu","","Pasar teratas..🤩🤩","5","5","","5","","","","Makanan:","","Layanan:","","Suasana:","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Suka","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjWC0snS8sv0qex_6kvvAVB1oa90QkqJn6_n50pQLUUHeQ=w36-h36-p-rp-mo-br100","gundhuLz sakti","3 ulasan","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","3 bulan lalu","","","","","","","","","","","","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocIL1SDxWeR57bDsYkXtgNvoxyssze50DQPoebA1CaxC=w36-h36-p-rp-mo-ba3-br100","Kusuma Lastoro","Local Guide · 15 ulasan · 10 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","3 bulan lalu","","Makanan enak sih tp semua harus ambil sendiri. Kalo cuma kluarga kecil sik ok yak. Tp klo rombongan dan suruh ambil sendiri ya repot pasti....","Layanan","Makan di tempat","5","3","","3","","Makanan:","","Layanan:","","Suasana:","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Suka","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjUdZslRYB8OktB8g9cSuJqxHkUZH0sGCn1k6hcrB86f4A=w36-h36-p-rp-mo-ba4-br100","Eko Prasetyo","Local Guide · 45 ulasan · 106 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","3 bulan lalu","","Makan disini atau di bawa pulang tetap enak dan empuk","Layanan","Makan di tempat","Jenis makanan","Makan malam","Tarif per orang","Rp 1–25.000","5","Makanan:","4","Layanan:","5","Suasana:","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Suka","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Bagikan",""
"https://lh3.googleusercontent.com/a/ACg8ocKzhFk4VQYgSylkSnlCy0166xZWo4xxjim2RzvwGgER=w36-h36-p-rp-mo-br100","SteveHuang77","121 ulasan","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","3 bulan lalu","","Ruammeee puolll","5","3","","2","","","","Makanan:","","Layanan:","","Suasana:","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Suka","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjVk-pNGHQzg9t4EuG8oFfBTHjR6LR-9MHboP5NV_OJMNS5c=w36-h36-p-rp-mo-ba4-br100","Ofit Setiawan","Local Guide · 205 ulasan · 193 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","3 bulan lalu","","konsepnya bagus
harga bersahabat","5","5","","5","","","","Makanan:","","Layanan:","","Suasana:","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Suka","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjVEaMRTnQu-N6c4JoDnjYmwTTSWFG0EtlQscuUckhjKuFE=w36-h36-p-rp-mo-br100","Gusmir Said","75 ulasan","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","3 bulan lalu","","lumayan lokasi dekat dr rmh sy","4","3","","3","","","","Makanan:","","Layanan:","","Suasana:","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Suka","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjUs2JUUeD6SRA4C704r61USgnGIbWUwHGvk5WITAxwvYw=w36-h36-p-rp-mo-br100","Anita Rachmawati","26 ulasan · 2 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","3 bulan lalu","","","","Suasana:","","","","5","","","","","","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Suka","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Bagikan",""
